well_id,well_name,date,oil,gas,water
3855.01,Vermillion #1,1/15/2021,6.68,0,20.04
8650.005,Verna #1,1/15/2021,0,0,0
3855.008,White Marlin #1,1/15/2021,0,0,0
3855.013,Whittington #1,1/15/2021,10.02,0,8.35
4035.007,Aaron #1,1/16/2021,160.32,0,89.92
4035.004,Aniken #1,1/16/2021,9.08,0,3.34
9450.003,Annpick #1,1/16/2021,0,0,0
6725.001,Barrier #1,1/16/2021,0,21.6,0
4035.006,Beeler Ranch #1,1/16/2021,20.04,56.3,73.48
9750.002,Bermuda #1,1/16/2021,0,0,0
9555.005,Big Sonny #1,1/16/2021,0,2.8,11.69
9455.008,Blackmon #1,1/16/2021,41.75,133.7,0
9555.001,Blas Reyes #1,1/16/2021,0,80.8,0
7450.004,Bond #1,1/16/2021,0,0,0
3855.005,Branton #1,1/16/2021,16.7,0,1.21
9430.002,CR #201,1/16/2021,133.6,319.8,0
9430.003,CR #301,1/16/2021,212.42,841.1,0
9430.006,CR #302,1/16/2021,253.76,0,15.03
9430.005,CR #501,1/16/2021,0,0,0
9125.001,CT #1,1/16/2021,174.64,721.3,0
3850.001,Cannan #1,1/16/2021,0,0,0
9455.003,Carolpick #1,1/16/2021,65.13,56.6,10.02
3855.012,Carolyn #1,1/16/2021,46.76,14.9,40.08
3855.002,Cenizo #1,1/16/2021,0,0,0
9455.011,Chad #1,1/16/2021,5.01,45.1,5.01
6725.002,Charles B #1,1/16/2021,0,9.2,0
8350.001,Circle T #1,1/16/2021,13.62,0,0
1825.005,Cross S #1,1/16/2021,0,0,0
9455.005,Dale #1,1/16/2021,0,0,0
3850.04,Dial #1,1/16/2021,4.54,0,0
9555.002,Dillard #1,1/16/2021,0,3.4,0
3850.026,Dunkle #2,1/16/2021,0,0,0
8650.009,Dunlap #1,1/16/2021,0,0,0
9450.001,Dyess #1,1/16/2021,13.36,0,8.35
9455.007,Eileen #1,1/16/2021,6.68,63,21.71
8350.01,Evergreen #1,1/16/2021,4.54,0,1.67
9450.006,Flower #1,1/16/2021,0,0,19.78
9455.009,Gail #1,1/16/2021,8.35,98.1,25.05
8350.003,Gil #1,1/16/2021,0,0,0
1825.006,Grissom #1,1/16/2021,10.02,0,0
8045.005,J Beeler #1,1/16/2021,43.42,0,121.65
8045.004,JJ #1,1/16/2021,13.36,237.7,81.57
9455.001,Jessica #1,1/16/2021,0,0,0
3850.015,Joe #1,1/16/2021,0,0,8.09
9455.014,Joseph #1,1/16/2021,0,0,1.67
5825.002,Jred #1,1/16/2021,9.08,0,0
3855.016,Kay #1,1/16/2021,90.18,0,0
9455.002,Kiley #1,1/16/2021,53.44,9.4,30.06
9425.001,Kincaid #1,1/16/2021,0,0,0
3855.003,Kirby #1,1/16/2021,0,0,0
3855.015,Kleimann #1,1/16/2021,0,446.3,0
3855.022,Kleimann #3,1/16/2021,13.36,0,126.66
3855.022,LT #1,1/16/2021,0,0,0
3855.017,La Rosita #1 ,1/16/2021,0,13,0
9455.012,Lackey Five #1,1/16/2021,126.86,0,0
7450.006,Lander #1,1/16/2021,20.04,114.2,69.88
3850.011,Leary Trust #1,1/16/2021,0,0,0
9125.006,Lochte #1,1/16/2021,0,0,0
3850.006,MDB #1,1/16/2021,170.19,0,0
4025.002,Marguerite #1,1/16/2021,0,0,0
4025.002,Marpick #1,1/16/2021,3.34,0,1.67
9750.001,Molak #1,1/16/2021,21.2,0,0
3925.001,Montemayor #1,1/16/2021,31.73,0,0
8350.009,Moreland #1,1/16/2021,0,0,0
3855.001,PC #1,1/16/2021,35.07,30,5.01
3855.006,Palm #1,1/16/2021,13.36,203.3,-8.35
3855.011,Parkway #1,1/16/2021,98.9,794.1,3.34
3855.009,Pecan Grove #1,1/16/2021,0,0,37.12
4035.003,Pfeiffer #1,1/16/2021,23.38,0,0
9450.002,Pickens #1,1/16/2021,0,0,0
9455.013,Pickens Weaver #1,1/16/2021,28.12,71.5,46.76
9450.008,Pickwill #1,1/16/2021,30.06,81.5,15.21
3855.004,Preston #1,1/16/2021,0,261.3,0
7125.002,Rhodes #1,1/16/2021,0,0,0
4035.005,Richard #1,1/16/2021,95.19,295.6,70.33
8650.008,Richardson #1,1/16/2021,8.35,11.2,0
9450.011,Ronald #1,1/16/2021,0,0,0
9555.004,Russell #1,1/16/2021,0,21.4,0
8650.007,Ruth #1,1/16/2021,0,0,0
9455.004,Ruthpick #1,1/16/2021,36.74,121.3,36.82
1825.002,Solansky #1,1/16/2021,0,0,0
8650.004,Sugarland #1,1/16/2021,0,0,0
8350.006,Thalmann #1,1/16/2021,20.04,0,5.01
3850.005,Thompson #2,1/16/2021,10.02,0,23.38
3855.025,Thuss #1,1/16/2021,0,0,0
3850.012,Tlapek #1,1/16/2021,15.03,0,0
3850.006,Triple J #2,1/16/2021,0,0,20.04
8650.006,Trotter #1,1/16/2021,68.58,3.7,0
3855.008,VRE Minerals #1,1/16/2021,0,0,0
3855.01,Vermillion #1,1/16/2021,6.68,0,41.75
8650.005,Verna #1,1/16/2021,0,0,0
3855.008,White Marlin #1,1/16/2021,0,0,0
3855.013,Whittington #1,1/16/2021,11.69,0,81.6
4035.007,Aaron #1,1/17/2021,100.2,0,41.75
4035.004,Aniken #1,1/17/2021,4.54,0,3.34
9450.003,Annpick #1,1/17/2021,0,0,0
6725.001,Barrier #1,1/17/2021,104.42,95.3,0
4035.006,Beeler Ranch #1,1/17/2021,30.06,52,76.56
9750.002,Bermuda #1,1/17/2021,13.36,0,33.4
9555.005,Big Sonny #1,1/17/2021,0,22,0
9455.008,Blackmon #1,1/17/2021,0,107.8,0
9555.001,Blas Reyes #1,1/17/2021,0,18.9,0
7450.004,Bond #1,1/17/2021,0,0,0
3855.005,Branton #1,1/17/2021,115.23,0,58.45
9430.002,CR #201,1/17/2021,50.1,392.6,0
9430.003,CR #301,1/17/2021,106.88,744.5,0
9430.006,CR #302,1/17/2021,150.3,0,0
9430.005,CR #501,1/17/2021,0,0,0
9125.001,CT #1,1/17/2021,186.74,720.3,11.69
3850.001,Cannan #1,1/17/2021,0,0,0
9455.003,Carolpick #1,1/17/2021,5.01,0,0
3855.012,Carolyn #1,1/17/2021,40.08,23.5,43.42
3855.002,Cenizo #1,1/17/2021,0,0,0
9455.011,Chad #1,1/17/2021,6.68,46.3,3.34
6725.002,Charles B #1,1/17/2021,30.06,68.5,1.67
8350.001,Circle T #1,1/17/2021,15.89,0,0
1825.005,Cross S #1,1/17/2021,0,0,0
9455.005,Dale #1,1/17/2021,16.7,163.1,5.85
3850.04,Dial #1,1/17/2021,0,0,0
9555.002,Dillard #1,1/17/2021,0,51.6,0
3850.026,Dunkle #2,1/17/2021,0,0,0
8650.009,Dunlap #1,1/17/2021,0,0,0
9450.001,Dyess #1,1/17/2021,3.34,0,5.01
9455.007,Eileen #1,1/17/2021,6.68,116.7,34.81
8350.01,Evergreen #1,1/17/2021,6.81,0,0
9450.006,Flower #1,1/17/2021,1.67,0,0
9455.009,Gail #1,1/17/2021,0.33,77.3,0
8350.003,Gil #1,1/17/2021,0,0,0
1825.006,Grissom #1,1/17/2021,0,0,0
8045.005,J Beeler #1,1/17/2021,30.06,0,158.39
8045.004,JJ #1,1/17/2021,195.72,256.5,111.63
9455.001,Jessica #1,1/17/2021,0,0,0
3850.015,Joe #1,1/17/2021,0,0,0
9455.014,Joseph #1,1/17/2021,3.34,0,6.68
5825.002,Jred #1,1/17/2021,9.08,0,0
3855.016,Kay #1,1/17/2021,90.18,0,0
9455.002,Kiley #1,1/17/2021,56.78,12.6,61.53
9425.001,Kincaid #1,1/17/2021,0,0,0
3855.003,Kirby #1,1/17/2021,0,0,0
3855.015,Kleimann #1,1/17/2021,0,428.9,0
3855.022,Kleimann #3,1/17/2021,3.34,0,145.03
3855.022,LT #1,1/17/2021,35.07,0,0
3855.017,La Rosita #1 ,1/17/2021,0,10.5,0
9455.012,Lackey Five #1,1/17/2021,153.56,0,0
7450.006,Lander #1,1/17/2021,13.36,105.2,73.48
3850.011,Leary Trust #1,1/17/2021,13.36,0,3.51
9125.006,Lochte #1,1/17/2021,0,0,0
3850.006,MDB #1,1/17/2021,180.36,0,0
4025.002,Marguerite #1,1/17/2021,0,0,6.68
4025.002,Marpick #1,1/17/2021,1.67,0,1.67
9750.001,Molak #1,1/17/2021,24.97,0,0
3925.001,Montemayor #1,1/17/2021,8.35,0,1.67
8350.009,Moreland #1,1/17/2021,0,0,0
3855.001,PC #1,1/17/2021,0,0,0
3855.006,Palm #1,1/17/2021,16.7,82.1,113.3
3855.011,Parkway #1,1/17/2021,654.34,931,16.7
3855.009,Pecan Grove #1,1/17/2021,0,0,73.16
4035.003,Pfeiffer #1,1/17/2021,10.02,0,2.32
9450.002,Pickens #1,1/17/2021,1.67,0,0
9455.013,Pickens Weaver #1,1/17/2021,30.06,88.6,53.44
9450.008,Pickwill #1,1/17/2021,0,0,0
3855.004,Preston #1,1/17/2021,0,250.1,0
7125.002,Rhodes #1,1/17/2021,0,0,0
4035.005,Richard #1,1/17/2021,86.98,302.4,9.36
8650.008,Richardson #1,1/17/2021,67.44,13.6,0
9450.011,Ronald #1,1/17/2021,9.08,0,3.34
9555.004,Russell #1,1/17/2021,0,83.5,0
8650.007,Ruth #1,1/17/2021,24.97,0,3.34
9455.004,Ruthpick #1,1/17/2021,0,0,0
1825.002,Solansky #1,1/17/2021,0,0,0
8650.004,Sugarland #1,1/17/2021,0,0,0
8350.006,Thalmann #1,1/17/2021,11.69,0,3.34
3850.005,Thompson #2,1/17/2021,13.36,0,54.85
3855.025,Thuss #1,1/17/2021,0,0,29.82
3850.012,Tlapek #1,1/17/2021,0,0,0
3850.006,Triple J #2,1/17/2021,20.43,0,5.01
8650.006,Trotter #1,1/17/2021,60.12,114.2,0
3855.008,VRE Minerals #1,1/17/2021,0,0,0
3855.01,Vermillion #1,1/17/2021,3.34,0,27.87
8650.005,Verna #1,1/17/2021,0,0,0
3855.008,White Marlin #1,1/17/2021,1.67,0,0
3855.013,Whittington #1,1/17/2021,10.02,0,11.69
4035.007,Aaron #1,1/18/2021,158.28,0,34.81
4035.004,Aniken #1,1/18/2021,6.81,0,6.68
9450.003,Annpick #1,1/18/2021,0,0,0
6725.001,Barrier #1,1/18/2021,0,115.8,0
4035.006,Beeler Ranch #1,1/18/2021,13.36,58.2,83.24
9750.002,Bermuda #1,1/18/2021,0,0,0
9555.005,Big Sonny #1,1/18/2021,0,9.9,8.35
9455.008,Blackmon #1,1/18/2021,55.11,157.3,0
9555.001,Blas Reyes #1,1/18/2021,0,192.1,1.17
7450.004,Bond #1,1/18/2021,0,0,0
3855.005,Branton #1,1/18/2021,28.02,0,68.47
9430.002,CR #201,1/18/2021,43.42,378.9,0
9430.003,CR #301,1/18/2021,66.8,1046,0
9430.006,CR #302,1/18/2021,40.08,0,0
9430.005,CR #501,1/18/2021,0,0,0
9125.001,CT #1,1/18/2021,140.28,721.2,6.68
3850.001,Cannan #1,1/18/2021,0,0,0
9455.003,Carolpick #1,1/18/2021,45.09,59.3,18.37
3855.012,Carolyn #1,1/18/2021,40.08,32.7,36.74
3855.002,Cenizo #1,1/18/2021,0,0,0
9455.011,Chad #1,1/18/2021,0,45.4,3.34
6725.002,Charles B #1,1/18/2021,0,0,0
8350.001,Circle T #1,1/18/2021,15.89,0,0
1825.005,Cross S #1,1/18/2021,0,0,0
9455.005,Dale #1,1/18/2021,0,0,0
3850.04,Dial #1,1/18/2021,0,0,0
9555.002,Dillard #1,1/18/2021,0,45.8,0
3850.026,Dunkle #2,1/18/2021,0,0,0
8650.009,Dunlap #1,1/18/2021,0,0,0
9450.001,Dyess #1,1/18/2021,0,0,0
9455.007,Eileen #1,1/18/2021,19.88,100.2,53.44
8350.01,Evergreen #1,1/18/2021,0,0,31.73
9450.006,Flower #1,1/18/2021,0,0,0
9455.009,Gail #1,1/18/2021,10.02,49.4,0
8350.003,Gil #1,1/18/2021,0,0,0
1825.006,Grissom #1,1/18/2021,10.02,0,0
8045.005,J Beeler #1,1/18/2021,30.06,0,75.15
8045.004,JJ #1,1/18/2021,40.08,269.8,163.66
9455.001,Jessica #1,1/18/2021,0,0,0
3850.015,Joe #1,1/18/2021,0,0,50.1
9455.014,Joseph #1,1/18/2021,0,0,13.36
5825.002,Jred #1,1/18/2021,4.54,0,0
3855.016,Kay #1,1/18/2021,126.92,0,0
9455.002,Kiley #1,1/18/2021,63.46,8.8,40.08
9425.001,Kincaid #1,1/18/2021,0,0,0
3855.003,Kirby #1,1/18/2021,0,0,0
3855.015,Kleimann #1,1/18/2021,0,416.7,0
3855.022,Kleimann #3,1/18/2021,0,0,130
3855.022,LT #1,1/18/2021,8.35,0,0
3855.017,La Rosita #1 ,1/18/2021,0,14.2,0
9455.012,Lackey Five #1,1/18/2021,161.64,0,0
7450.006,Lander #1,1/18/2021,23.38,104.5,60.12
3850.011,Leary Trust #1,1/18/2021,1.67,0,0
9125.006,Lochte #1,1/18/2021,0,0,0
3850.006,MDB #1,1/18/2021,201.17,0,0
4025.002,Marguerite #1,1/18/2021,0,0,3.34
4025.002,Marpick #1,1/18/2021,0,0,8.35
9750.001,Molak #1,1/18/2021,2.27,0,0
3925.001,Montemayor #1,1/18/2021,0,0,0
8350.009,Moreland #1,1/18/2021,0,0,0
3855.001,PC #1,1/18/2021,8.35,33.1,0
3855.006,Palm #1,1/18/2021,13.36,129.2,118.31
3855.011,Parkway #1,1/18/2021,488.32,876.1,0
3855.009,Pecan Grove #1,1/18/2021,0,0,27.84
4035.003,Pfeiffer #1,1/18/2021,6.68,0,0
9450.002,Pickens #1,1/18/2021,0,0,0
9455.013,Pickens Weaver #1,1/18/2021,70.14,100.6,114.97
9450.008,Pickwill #1,1/18/2021,28.39,38.1,5.85
3855.004,Preston #1,1/18/2021,10.02,236.7,10.02
7125.002,Rhodes #1,1/18/2021,0,0,0
4035.005,Richard #1,1/18/2021,96.86,288.8,9.36
8650.008,Richardson #1,1/18/2021,3.34,0,8.35
9450.011,Ronald #1,1/18/2021,0,0,21.71
9555.004,Russell #1,1/18/2021,0,83.7,0
8650.007,Ruth #1,1/18/2021,0,0,0
9455.004,Ruthpick #1,1/18/2021,73.48,99.5,28.08
1825.002,Solansky #1,1/18/2021,3.34,0,0
8650.004,Sugarland #1,1/18/2021,0,0,0
8350.006,Thalmann #1,1/18/2021,35.07,0,0
3850.005,Thompson #2,1/18/2021,0,0,15.03
3855.025,Thuss #1,1/18/2021,6.68,0,0
3850.012,Tlapek #1,1/18/2021,0,0,0
3850.006,Triple J #2,1/18/2021,34.05,0,15.03
8650.006,Trotter #1,1/18/2021,80.16,97.9,0
3855.008,VRE Minerals #1,1/18/2021,0,0,0
3855.01,Vermillion #1,1/18/2021,1.67,0,1.67
8650.005,Verna #1,1/18/2021,0,0,0
3855.008,White Marlin #1,1/18/2021,5.01,0,0
3855.013,Whittington #1,1/18/2021,6.68,0,15.03
4035.007,Aaron #1,1/19/2021,106.88,0,0
4035.004,Aniken #1,1/19/2021,5.21,0,26.46
9450.003,Annpick #1,1/19/2021,0,0,0
6725.001,Barrier #1,1/19/2021,90.8,84.8,0
4035.006,Beeler Ranch #1,1/19/2021,20.04,54.6,73.48
9750.002,Bermuda #1,1/19/2021,5.01,0,0
9555.005,Big Sonny #1,1/19/2021,0,0,10.02
9455.008,Blackmon #1,1/19/2021,0,143.4,0
9555.001,Blas Reyes #1,1/19/2021,0,256.8,0
7450.004,Bond #1,1/19/2021,0,0,0
3855.005,Branton #1,1/19/2021,0,0,36.74
9430.002,CR #201,1/19/2021,126.92,381.8,0
9430.003,CR #301,1/19/2021,60.12,1023.2,0
9430.006,CR #302,1/19/2021,155.9,0,0
9430.005,CR #501,1/19/2021,0,0,0
9125.001,CT #1,1/19/2021,53.44,856.6,0
3850.001,Cannan #1,1/19/2021,0,0,0
9455.003,Carolpick #1,1/19/2021,0,0,0
3855.012,Carolyn #1,1/19/2021,30.06,35.3,68.21
3855.002,Cenizo #1,1/19/2021,0,0,0
9455.011,Chad #1,1/19/2021,0,45.8,3.34
6725.002,Charles B #1,1/19/2021,10.02,68.5,0
8350.001,Circle T #1,1/19/2021,9.08,0,0
1825.005,Cross S #1,1/19/2021,0,0,0
9455.005,Dale #1,1/19/2021,13.36,113,0
3850.04,Dial #1,1/19/2021,0,0,0
9555.002,Dillard #1,1/19/2021,0,38.6,0
3850.026,Dunkle #2,1/19/2021,0,0,0
8650.009,Dunlap #1,1/19/2021,0,0,0
9450.001,Dyess #1,1/19/2021,1.32,0,0
9455.007,Eileen #1,1/19/2021,13.36,98,50.1
8350.01,Evergreen #1,1/19/2021,2.27,0,0
9450.006,Flower #1,1/19/2021,0,0,0
9455.009,Gail #1,1/19/2021,20.04,170.8,23.38
8350.003,Gil #1,1/19/2021,0,0,0
1825.006,Grissom #1,1/19/2021,0,0,0
8045.005,J Beeler #1,1/19/2021,26.72,0,128.33
8045.004,JJ #1,1/19/2021,66.8,265.9,183.18
9455.001,Jessica #1,1/19/2021,0,0,0
3850.015,Joe #1,1/19/2021,0,0,0
9455.014,Joseph #1,1/19/2021,3.34,0,8.35
5825.002,Jred #1,1/19/2021,9.08,0,0
3855.016,Kay #1,1/19/2021,56.78,0,0
9455.002,Kiley #1,1/19/2021,63.46,9.2,38.41
9425.001,Kincaid #1,1/19/2021,0,0,0
3855.003,Kirby #1,1/19/2021,0,0,0
3855.015,Kleimann #1,1/19/2021,0,421.2,0
3855.022,Kleimann #3,1/19/2021,43.42,0,38.15
3855.022,LT #1,1/19/2021,6.68,0,0
3855.017,La Rosita #1 ,1/19/2021,0,11.3,0
9455.012,Lackey Five #1,1/19/2021,146.96,0,0
7450.006,Lander #1,1/19/2021,20.04,114,51.17
3850.011,Leary Trust #1,1/19/2021,1.67,0,0
9125.006,Lochte #1,1/19/2021,0,0,0
3850.006,MDB #1,1/19/2021,190.38,0,0
4025.002,Marguerite #1,1/19/2021,0,0,0
4025.002,Marpick #1,1/19/2021,0,0,0
9750.001,Molak #1,1/19/2021,0,0,0
3925.001,Montemayor #1,1/19/2021,0,0,0
8350.009,Moreland #1,1/19/2021,0,0,0
3855.001,PC #1,1/19/2021,0,0,0
3855.006,Palm #1,1/19/2021,13.36,181.3,126.66
3855.011,Parkway #1,1/19/2021,445,814.7,35.07
3855.009,Pecan Grove #1,1/19/2021,0.19,0,27.84
4035.003,Pfeiffer #1,1/19/2021,0,0,0
9450.002,Pickens #1,1/19/2021,0,0,0
9455.013,Pickens Weaver #1,1/19/2021,26.72,98.5,60.12
9450.008,Pickwill #1,1/19/2021,0,0,0
3855.004,Preston #1,1/19/2021,10.02,228.6,45.09
7125.002,Rhodes #1,1/19/2021,0,0,0
4035.005,Richard #1,1/19/2021,90.18,300.6,7.02
8650.008,Richardson #1,1/19/2021,0,0,5.01
9450.011,Ronald #1,1/19/2021,0,0,38.21
9555.004,Russell #1,1/19/2021,0,70.6,0
8650.007,Ruth #1,1/19/2021,2.27,0,0
9455.004,Ruthpick #1,1/19/2021,0,0,0
1825.002,Solansky #1,1/19/2021,0,0,0
8650.004,Sugarland #1,1/19/2021,0,0,0
8350.006,Thalmann #1,1/19/2021,40.08,0,3.34
3850.005,Thompson #2,1/19/2021,3.34,0,28.39
3855.025,Thuss #1,1/19/2021,1.67,0,1.67
3850.012,Tlapek #1,1/19/2021,0,0,0
3850.006,Triple J #2,1/19/2021,27.24,0,54.85
8650.006,Trotter #1,1/19/2021,60.12,68.1,0
3855.008,VRE Minerals #1,1/19/2021,0,0,0
3855.01,Vermillion #1,1/19/2021,1.67,0,3.34
8650.005,Verna #1,1/19/2021,0,0,0
3855.008,White Marlin #1,1/19/2021,0,0,5.01
3855.013,Whittington #1,1/19/2021,15.03,0,3.34
4035.007,Aaron #1,1/20/2021,184.9,0,0
4035.004,Aniken #1,1/20/2021,0,0,6.68
9450.003,Annpick #1,1/20/2021,0,0,0
6725.001,Barrier #1,1/20/2021,0,81.5,0
4035.006,Beeler Ranch #1,1/20/2021,10.02,56.3,78.23
9750.002,Bermuda #1,1/20/2021,0,0,0
9555.005,Big Sonny #1,1/20/2021,3.34,0,0
9455.008,Blackmon #1,1/20/2021,48.43,126.4,0
9555.001,Blas Reyes #1,1/20/2021,0,241.7,0
7450.004,Bond #1,1/20/2021,0,0,0
3855.005,Branton #1,1/20/2021,0,0,108.29
9430.002,CR #201,1/20/2021,96.86,174.1,0
9430.003,CR #301,1/20/2021,20.04,560.3,0
9430.006,CR #302,1/20/2021,167,0,0
9430.005,CR #501,1/20/2021,0,0,0
9125.001,CT #1,1/20/2021,6.68,700,0
3850.001,Cannan #1,1/20/2021,0,0,0
9455.003,Carolpick #1,1/20/2021,46.07,42.6,15.03
3855.012,Carolyn #1,1/20/2021,20.04,17.6,55.11
3855.002,Cenizo #1,1/20/2021,0,0,0
9455.011,Chad #1,1/20/2021,1.67,46.9,6.68
6725.002,Charles B #1,1/20/2021,0,20.6,0
8350.001,Circle T #1,1/20/2021,11.35,0,0
1825.005,Cross S #1,1/20/2021,38.59,0,0
9455.005,Dale #1,1/20/2021,0,0,0
3850.04,Dial #1,1/20/2021,0,0,0
9555.002,Dillard #1,1/20/2021,0,30.6,0
3850.026,Dunkle #2,1/20/2021,33.4,0,0
8650.009,Dunlap #1,1/20/2021,55.11,0,0
9450.001,Dyess #1,1/20/2021,0,0,0
9455.007,Eileen #1,1/20/2021,26.72,90.3,63.2
8350.01,Evergreen #1,1/20/2021,0,0,0
9450.006,Flower #1,1/20/2021,0,0,0
9455.009,Gail #1,1/20/2021,41.75,160.7,23.38
8350.003,Gil #1,1/20/2021,4.54,0,0
1825.006,Grissom #1,1/20/2021,0,0,0
8045.005,J Beeler #1,1/20/2021,43.42,0,165.07
8045.004,JJ #1,1/20/2021,20.04,243.4,98.27
9455.001,Jessica #1,1/20/2021,0,97.4,4.68
3850.015,Joe #1,1/20/2021,0,0,0
9455.014,Joseph #1,1/20/2021,3.34,0,13.36
5825.002,Jred #1,1/20/2021,0,0,0
3855.016,Kay #1,1/20/2021,16.7,0,0
9455.002,Kiley #1,1/20/2021,69.6,27.7,36.74
9425.001,Kincaid #1,1/20/2021,11.69,0,95.19
3855.003,Kirby #1,1/20/2021,0,0,0
3855.015,Kleimann #1,1/20/2021,0,393.4,0
3855.022,Kleimann #3,1/20/2021,3.34,0,118.57
3855.022,LT #1,1/20/2021,0,0,3.34
3855.017,La Rosita #1 ,1/20/2021,0,10.4,0
9455.012,Lackey Five #1,1/20/2021,224.76,0,0
7450.006,Lander #1,1/20/2021,13.36,112.8,70.14
3850.011,Leary Trust #1,1/20/2021,38.41,0,0
9125.006,Lochte #1,1/20/2021,0,0,0
3850.006,MDB #1,1/20/2021,210.06,0,0
4025.002,Marguerite #1,1/20/2021,0,0,0
4025.002,Marpick #1,1/20/2021,0,0,0
9750.001,Molak #1,1/20/2021,0,0,0
3925.001,Montemayor #1,1/20/2021,0,0,0
8350.009,Moreland #1,1/20/2021,0,0,1.67
3855.001,PC #1,1/20/2021,6.68,40.8,0
3855.006,Palm #1,1/20/2021,13.36,180.2,128.33
3855.011,Parkway #1,1/20/2021,338.98,320.8,33.14
3855.009,Pecan Grove #1,1/20/2021,0,0,39.52
4035.003,Pfeiffer #1,1/20/2021,0,0,0
9450.002,Pickens #1,1/20/2021,0,0,0
9455.013,Pickens Weaver #1,1/20/2021,10.02,102.5,38.15
9450.008,Pickwill #1,1/20/2021,21.71,23.3,15.21
3855.004,Preston #1,1/20/2021,6.68,236.8,38.41
7125.002,Rhodes #1,1/20/2021,0,0,0
4035.005,Richard #1,1/20/2021,116.9,304.4,5.85
8650.008,Richardson #1,1/20/2021,10.02,35.1,0
9450.011,Ronald #1,1/20/2021,0,0,6.68
9555.004,Russell #1,1/20/2021,0,59.6,0
8650.007,Ruth #1,1/20/2021,0,0,0
9455.004,Ruthpick #1,1/20/2021,46.76,111.9,4.68
1825.002,Solansky #1,1/20/2021,0,0,0
8650.004,Sugarland #1,1/20/2021,0,0,0
8350.006,Thalmann #1,1/20/2021,13.36,0,0
3850.005,Thompson #2,1/20/2021,6.68,0,31.73
3855.025,Thuss #1,1/20/2021,8.35,0,0
3850.012,Tlapek #1,1/20/2021,0,0,0
3850.006,Triple J #2,1/20/2021,27.24,0,20.04
8650.006,Trotter #1,1/20/2021,41.75,70.7,0
3855.008,VRE Minerals #1,1/20/2021,0,0,0
3855.01,Vermillion #1,1/20/2021,0,0,0
8650.005,Verna #1,1/20/2021,35.07,66.4,0
3855.008,White Marlin #1,1/20/2021,1.67,0,5.01
3855.013,Whittington #1,1/20/2021,6.68,0,15.03
4035.007,Aaron #1,1/21/2021,213.76,0,96.86
4035.004,Aniken #1,1/21/2021,0,0,1.67
9450.003,Annpick #1,1/21/2021,0,0,0
6725.001,Barrier #1,1/21/2021,81.72,124.9,0
4035.006,Beeler Ranch #1,1/21/2021,57.28,54.9,75.15
9750.002,Bermuda #1,1/21/2021,6.68,0,3.34
9555.005,Big Sonny #1,1/21/2021,3.34,0,20.04
9455.008,Blackmon #1,1/21/2021,0,126.3,0
9555.001,Blas Reyes #1,1/21/2021,0,254.4,0
7450.004,Bond #1,1/21/2021,0,0,0
3855.005,Branton #1,1/21/2021,0,0,135.01
9430.002,CR #201,1/21/2021,33.4,279.7,0
9430.003,CR #301,1/21/2021,46.76,701.9,0
9430.006,CR #302,1/21/2021,125.25,0,0
9430.005,CR #501,1/21/2021,0,0,0
9125.001,CT #1,1/21/2021,83.82,658.3,0
3850.001,Cannan #1,1/21/2021,0,0,0
9455.003,Carolpick #1,1/21/2021,0,0,0
3855.012,Carolyn #1,1/21/2021,20.04,26.1,59.86
3855.002,Cenizo #1,1/21/2021,0,0,0
9455.011,Chad #1,1/21/2021,3.34,48,1.67
6725.002,Charles B #1,1/21/2021,26.72,31.4,3.34
8350.001,Circle T #1,1/21/2021,0.67,0,0
1825.005,Cross S #1,1/21/2021,0,0,0
9455.005,Dale #1,1/21/2021,25.05,92.1,14.04
3850.04,Dial #1,1/21/2021,0,0,0
9555.002,Dillard #1,1/21/2021,0,26,0
3850.026,Dunkle #2,1/21/2021,0,0,0
8650.009,Dunlap #1,1/21/2021,40.08,0,0
9450.001,Dyess #1,1/21/2021,0,0,0
9455.007,Eileen #1,1/21/2021,0,88.4,55.11
8350.01,Evergreen #1,1/21/2021,4.54,0,0
9450.006,Flower #1,1/21/2021,0,0,0
9455.009,Gail #1,1/21/2021,20.04,141.4,56.52
8350.003,Gil #1,1/21/2021,0,0,0
1825.006,Grissom #1,1/21/2021,5.01,0,0
8045.005,J Beeler #1,1/21/2021,43.42,0,21.45
8045.004,JJ #1,1/21/2021,43.42,244.1,71.55
9455.001,Jessica #1,1/21/2021,26.72,87.1,12.87
3850.015,Joe #1,1/21/2021,0,0,0
9455.014,Joseph #1,1/21/2021,6.68,0,10.02
5825.002,Jred #1,1/21/2021,4.54,0,0
3855.016,Kay #1,1/21/2021,25.38,0,0
9455.002,Kiley #1,1/21/2021,43.42,16.2,54.85
9425.001,Kincaid #1,1/21/2021,26.72,0,116.64
3855.003,Kirby #1,1/21/2021,0,0,0
3855.015,Kleimann #1,1/21/2021,0,350.9,0
3855.022,Kleimann #3,1/21/2021,0,0,0
3855.022,LT #1,1/21/2021,0,0,0
3855.017,La Rosita #1 ,1/21/2021,0,11,0
9455.012,Lackey Five #1,1/21/2021,126.92,0,0
7450.006,Lander #1,1/21/2021,20.04,108.8,73.22
3850.011,Leary Trust #1,1/21/2021,0,0,0
9125.006,Lochte #1,1/21/2021,0,0,0
3850.006,MDB #1,1/21/2021,97.68,0,0
4025.002,Marguerite #1,1/21/2021,0,0,0
4025.002,Marpick #1,1/21/2021,0,0,0
9750.001,Molak #1,1/21/2021,0,0,0
